license,company,county,city,zip,phone,classes,role,market
1142540,REYSTONE CONSTRUCTION LLC,Los Angeles,SOUTH GATE,90280,(562) 506 6610,B|D28,buyer_GC,LA
1142541,GAVSTAR CONSTRUCTION,San Mateo,HALF MOON BAY,94019,(415) 712 8822,B,buyer_GC,SF_BAY
1142543,NAILED IT CONSTRUCTION GROUP,Los Angeles,TORRANCE,90501,(310) 782 4955,B,buyer_GC,LA
1142548,OCD PLAN & BUILD INC,Alameda,EMERYVILLE,94608,(818) 629 4801,B,buyer_GC,SF_BAY
1142550,WESTMONT CONTRACTORS,Los Angeles,SANTA MONICA,90404,(818) 912 7834,B,buyer_GC,LA
1142551,LK CONSTRUCTION AND DESIGN INC,Los Angeles,ROWLAND HEIGHTS,91748,(909) 917 6484,B,buyer_GC,LA
1142563,AMJO CONSTRUCTION,Los Angeles,WEST COVINA,91791,(626) 255 5051,B,buyer_GC,LA
1142570,XBO DESIGN BUILD,San Francisco,SAN FRANCISCO,94122,(669) 260 3794,B,buyer_GC,SF_BAY
1142581,BLDS CONSTRUCTION,Los Angeles,SANTA MONICA,91404,(818) 216 9394,B,buyer_GC,LA
1142588,PRIMECRAFT CONTRACTORS,Los Angeles,EL MONTE,91732,(909) 802 8621,B,buyer_GC,LA
1142592,MAXLAND CONSTRUCTION,Los Angeles,ROWLAND HEIGHTS,91748,(310) 408 9829,B|C36,buyer_GC,LA
1142594,O'NEIL ENGINEERING INC,San Mateo,BURLINGAME,94010,(415) 309 0186,A|B,buyer_GC,SF_BAY
1142613,ZONA CONSTRUCTION,San Francisco,SAN FRANCISCO,94124,(415) 948 3213,B,buyer_GC,SF_BAY
1142615,UPBUILD CONSTRUCTION,Los Angeles,LOS ANGELES,90012,(818) 519 1350,B,buyer_GC,LA
1142616,DARWIR'S PAINTING,San Mateo,DALY CITY,94014,(650) 797 3781,C33,partner,SF_BAY
1142620,CF FOR LA LLC,Los Angeles,LOS ANGELES,90061,(310) 516 7000,B,buyer_GC,LA
1142627,ONE GENERATION HOME IMPROVEMENTS INC,Los Angeles,CANYON COUNTRY,91387,(818) 437 3200,B|C10|C36,buyer_GC,LA
1142631,SUPERSTARS REMODELING INC,Los Angeles,VAN NUYS,91401,(619) 910 7733,B,buyer_GC,LA
1142637,ELARC CONSTRUCTION,Los Angeles,GLENDALE,91214,(213) 332 9700,B,buyer_GC,LA
1142648,SANDATE CONSTRUCTION GROUP INC,Alameda,DUBLIN,94568,(559) 776 7019,B,buyer_GC,SF_BAY
1142670,WILL LEI CONSTRUCTION,San Francisco,SAN FRANCISCO,94132,(415) 518 7638,B,buyer_GC,SF_BAY
1142671,F SERRANO CONSTRUCTION INC,Los Angeles,NORTH HOLLYWOOD,91601,(818) 815 1225,B,buyer_GC,LA
1142692,PETER A CASEY,San Francisco,SAN FRANCISCO,94121,(415) 405 6116,B,buyer_GC,SF_BAY
1142700,LADDER AND SPACE LLC,Los Angeles,WOODLAND HILLS,91364,(310) 773 8736,B,buyer_GC,LA
1142701,MARINA PAINTING & DECORATING LLC,San Francisco,SAN FRANCISCO,94104,(415) 714 5304,C33,partner,SF_BAY
1142707,TAWILIAN CONSTRUCTION,Los Angeles,GLENDALE,91206,(818) 919 1225,B,buyer_GC,LA
1142710,BLACKROCK HOME BUILDERS,Los Angeles,GLENDALE,91205,(747) 388 0000,B,buyer_GC,LA
1142711,BPK CONSTRUCTION,Los Angeles,AGOURA HILLS,91301,(818) 612 4062,B,buyer_GC,LA
1142716,OPTERRA ENERGY SERVICES LLC,Los Angeles,PASADENA,91101,(626) 377 9038,A|B|C10|C46,buyer_GC,LA
1142717,CRUZALTA'S PAINTING,Los Angeles,CULVER CITY,90232,(323) 592 0587,C33,partner,LA
1142718,GEVORG KYURKCHYAN,Los Angeles,VALLEY GLEN,91401,(818) 855 1010,B,buyer_GC,LA
1142719,YA BUILDERS INC,Los Angeles,VALLEY VILLAGE,91607,(323) 606 2469,B,buyer_GC,LA
1142723,AKOM CONSTRUCTION INC,Alameda,HAYWARD,94542,(510) 207 2200,B,buyer_GC,SF_BAY
1142724,STEVEN SARVEN ARIAN,Los Angeles,WEST HILLS,91307,(818) 378 7762,B,buyer_GC,LA
1142733,GUOFANG ZHANG,Los Angeles,ARCADIA,91007,(626) 566 1969,B,buyer_GC,LA
1142738,INDUSTRIOUS BUILDER,Los Angeles,NORWALK,90650,(562) 716 3061,B,buyer_GC,LA
1142740,HOLLYWOOD ART PROPERTY INC,Los Angeles,SAN GABRIEL,91775,(626) 552 2297,A|B,buyer_GC,LA
1142743,MENDOZA PAINTING SOLUTIONS,Alameda,OAKLAND,94603,(510) 228 8765,C33,partner,SF_BAY
1142756,KOOGWON MIKE KWUN,Los Angeles,LOS ANGELES,90005,(213) 675 3801,B,buyer_GC,LA
1142761,CONCENTRIC HOMES,Los Angeles,BURBANK,91506,(775) 225 0930,B,buyer_GC,LA
1142764,RHM STONERY INC,Los Angeles,VAN NUYS,91405,(818) 781 6396,C54,partner,LA
1142793,ZIHENG GUO,Los Angeles,COVINA,91723,(626) 885 5888,B|C10,buyer_GC,LA
1142796,ANDERS CONSTRUCTION,Los Angeles,NORWALK,90650,(626) 688 4854,B,buyer_GC,LA
1142798,XORMEX,Los Angeles,LA CANADA,910111456,(818) 808 9770,B,buyer_GC,LA
1142804,MONTE CONSTRUCTION CONTRACTORS LLC,Los Angeles,LOS ANGELES,90042,(323) 703 4513,B,buyer_GC,LA
1142808,DURALAST QUALITY PAINTING INC,Alameda,UNION CITY,94587,(408) 667 6217,C33,partner,SF_BAY
1142813,HOUSE OF GEFFEN,Los Angeles,LOS ANGELES,90046,(786) 893 9446,B,buyer_GC,LA
1142816,WALNUT HOUSING TECH INC,Los Angeles,DIAMOND BAR,91765,(626) 597 4535,B,buyer_GC,LA
1142818,JC TRUSTED CONSTRUCTION CORP,Los Angeles,PASADENA,91106,(626) 254 3275,B,buyer_GC,LA
1142821,LCO BUILDERS INC,Los Angeles,CALABASAS,91302,(818) 688 1525,B,buyer_GC,LA
1142833,EVOHOME LLC,Los Angeles,SAN GABRIEL,91776,(949) 279 4208,B,buyer_GC,LA
1142834,YIU MING YUEN,Los Angeles,DIAMOND BAR,91765,(909) 353 3282,B,buyer_GC,LA
1142836,ANMOLDEEP SINGH CONSTRUCTION,Alameda,LIVERMORE,94550,(510) 673 2703,B,buyer_GC,SF_BAY
1142841,CUSTOM CAL DRYWALL AND STUCCO,Alameda,HAYWARD,94544,(510) 387 4729,C-9|C35,partner,SF_BAY
1142848,MADEIRA FLOORING,Los Angeles,LOS ANGELES,90037,(323) 901 3316,C15,partner,LA
1142852,GOLDEN NEST BUILDER,Los Angeles,ALHAMBRA,91803,(626) 560 1192,B,buyer_GC,LA
1142865,NETANEL SALOMON,Los Angeles,RESEDA,91335,(747) 254 5988,B|C10,buyer_GC,LA
1142866,JGS CONSTRUCTION INC,Los Angeles,GARDENA,90247,(310) 425 5441,B,buyer_GC,LA
1142868,ALPHA BUILDWORKS,Los Angeles,SUN VALLEY,91352,(818) 442 4233,B,buyer_GC,LA
1142870,MAOR PROFESSIONAL PAINTING,Los Angeles,HACIENDA HEIGHTS,91745,(909) 516 7126,C33,partner,LA
1142872,BLUE SKY PAINTING INC,Los Angeles,INGLEWOOD,90303,(323) 309 1430,B|C33,buyer_GC+partner,LA
1142881,FIFTH ELEMENT PAINTING,Los Angeles,LOS ANGELES,90031,(323) 695 6555,C33,partner,LA
1142898,R C ELITE FLOORING,Los Angeles,NORTH HOLLYWOOD,91605,(818) 472 3849,C15,partner,LA
1142922,ANDREW D GARCIA,Los Angeles,MISSION HILLS,91345,(818) 325 7041,B,buyer_GC,LA
1142924,SG CONSTRUCTION AND DESIGN INC,Los Angeles,ENCINO,91436,(818) 200 3305,B,buyer_GC,LA
1142925,MODERN BUILDS CONSTRUCTION,Los Angeles,NEWHALL,91321,(661) 645 5265,B,buyer_GC,LA
1142946,MYERS - OBAYASHI,Los Angeles,PICO RIVERA,90660,(916) 283 9950,A|B,buyer_GC,LA
1142947,GWN CONSTRUCTION LLC,Los Angeles,DOWNEY,90240,(562) 413 7577,B,buyer_GC,LA
1142961,DJ NEW CENTURY CONSTRUCTION INC,San Mateo,DALY CITY,94014,(415) 298 0370,B,buyer_GC,SF_BAY
1142966,PHOENIX DRYWALL AND GENERAL CONSTRUCTION,San Francisco,SAN FRANCISCO,94121,(415) 738 9646,B|C-9,buyer_GC,SF_BAY
1143001,VALERIO BUILDER,Los Angeles,LOS ANGELES,90039,(323) 786 8055,B,buyer_GC,LA
1143007,RAYMOND VIRGIL EBERSOLE JR,San Mateo,PACIFICA,94044,(650) 255 7359,B|C33,buyer_GC+partner,SF_BAY
114301,DARROW HEATING AND AIR CONDITIONING CORP,Los Angeles,NORTH HOLLYWOOD,91615,(818) 255 1601,B|C-4|C10|C20|C36|C38,buyer_GC,LA
1143030,INTELA PROPERTY SERVICES,Los Angeles,SANTA CLARITA,91355,(657) 282 0064,C33,partner,LA
1143031,CENTRAL CONSTRUCTION CALIFORNIA INC,Los Angeles,ROWLAND HEIGHTS,91748,(909) 805 5526,B,buyer_GC,LA
1143042,E&E LLC,Los Angeles,SAN FERNANDO,91340,(818) 404 7103,B,buyer_GC,LA
1143048,CR PAINTING,San Francisco,SAN FRANCISCO,94124,(415) 494 1840,C33,partner,SF_BAY
1143050,CYVELI CORP,Los Angeles,SIERRA MADRE,91024,(626) 341 7000,B,buyer_GC,LA
1143060,THE PAINT SERVICE PROS,Los Angeles,LOS ANGELES,90044,(323) 338 2525,C33,partner,LA
1143081,AT BUILDERS LLC,Los Angeles,VAN NUYS,91405,(818) 822 0522,B,buyer_GC,LA
1143085,EL DESIGN BUILDER INC,Los Angeles,LOS ANGELES,90029,(213) 568 7948,B,buyer_GC,LA
1143089,THE CITY HANDYMAN INC,San Mateo,REDWOOD CITY,94061,(650) 520 8259,B,buyer_GC,SF_BAY
1143097,AGB CONTRACTORS,Los Angeles,COVINA,91722,(626) 991 4959,B,buyer_GC,LA
1143101,TRINITY CALIFORNIA DEVELOPMENT INC,Los Angeles,LOS ANGELES,90001,(818) 919 4751,B,buyer_GC,LA
1143103,AMPERE CONSTRUCTION,Los Angeles,GLENDALE,91202,(818) 826 8595,B|C10,buyer_GC,LA
1143107,CLARK CONSTRUCTION,Alameda,PLEASANTON,94566,(925) 699 4957,B,buyer_GC,SF_BAY
1143114,ROCKRANGER CONSTRUCTION SERVICE,Los Angeles,ROWLAND HEIGHTS,91748,(785) 727 8300,B,buyer_GC,LA
1143120,DDCO CONSTRUCTION INC,Los Angeles,LOS ANGELES,90069,(310) 801 6632,B,buyer_GC,LA
1143126,ECO LUSSO STUDIOS,Los Angeles,LOS ANGELES,90042,(310) 853 0811,C33,partner,LA
1143129,LEGACY CONTRACTORS GROUP INC,Los Angeles,TARZANA,91356,(818) 261 0592,B,buyer_GC,LA
1143132,BOFA CONSTRUCTION LLC,Los Angeles,SAN MARINO,91108,(323) 363 7543,B,buyer_GC,LA
1143138,SKALWEST CONSTRUCTION,Los Angeles,NORTH HOLLYWOOD,91601,(747) 256 2448,B,buyer_GC,LA
1143140,BT ADVANCED CONSTRUCTION GROUP,Los Angeles,WOODLAND HILLS,91367,(310) 696 1008,B,buyer_GC,LA
1143141,MAISON VILUCCHI LLC,Los Angeles,BEVERLY HILLS,90210,(310) 924 2566,B,buyer_GC,LA
1143145,XD CONSTRUCTION INC,Los Angeles,TEMPLE CITY,91780,(626) 708 1631,B,buyer_GC,LA
1143147,ZI BUILDER INC,Alameda,DUBLIN,94568,(510) 693 1978,B,buyer_GC,SF_BAY
1143149,LEGACY BUILDERS LA INC,Los Angeles,LOS ANGELES,90042,(323) 600 4813,B,buyer_GC,LA
1143157,G&S MODERN CONSTRUCTION INC,Los Angeles,SAN DIMAS,91773,(323) 376 3222,B,buyer_GC,LA
1143166,818 HOME IMPROVEMENT,Los Angeles,WOODLAND HILLS,91367,(818) 807 1810,B,buyer_GC,LA
1143168,ANGUIANO'S MASTER BUILDERS INC,Los Angeles,NORTH HILLS,91343,(310) 954 6325,B,buyer_GC,LA
1143171,HONESTY HOME REMODELING,Los Angeles,BALDWIN PARK,91706,(626) 975 3603,B,buyer_GC,LA
1143190,JDW GENERAL CONTRACTOR,Los Angeles,CASTAIC,91384,(661) 313 1239,B,buyer_GC,LA
1143200,ACER-G ENGINEERING,San Francisco,SAN FRANCISCO,94124,(415) 724 3580,A|B,buyer_GC,SF_BAY
1143205,MINT CONSTRUCTION INC,San Francisco,SAN FRANCISCO,94115,(650) 900 2030,B,buyer_GC,SF_BAY
1143219,SENYOR DESIGN BUILDERS,Los Angeles,STUDIO CITY,91604,(818) 300 2850,B,buyer_GC,LA
1143221,ON CALL RESTORATIONS INC,Los Angeles,SHADOW HILLS,91040,(818) 900 8662,B,buyer_GC,LA
1143222,RANGER PIPELINES INC & CTS JV,San Francisco,SAN FRANCISCO,94124,(415) 822 3700,A|B|C-4|C31|HAZ,buyer_GC,SF_BAY
1143223,DAG PAINTING,Los Angeles,LOS ANGELES,90043,(213) 273 4214,C33,partner,LA
1143227,AJ HOME SOLUTIONS INC,Los Angeles,LOS ANGELES,90003,(562) 391 8668,B,buyer_GC,LA
1143232,ESTRELLA BUILDERS,Los Angeles,SANTA FE SPRINGS,90670,(562) 896 6676,B,buyer_GC,LA
1143235,BROCKTON CO,Los Angeles,SAN MARINO,91108,(626) 660 9951,B,buyer_GC,LA
1143281,C&C CONSTRUCTION & REMODELING INC,Los Angeles,GLENDALE,91205,(818) 621 6829,B,buyer_GC,LA
1143282,GROUNDWERKS,Los Angeles,VALENCIA,91355,(661) 343 1222,A|B|HAZ,buyer_GC,LA
1143297,A-Z RESTORATION INC,Alameda,CASTRO VALLEY,94546,(818) 983 4087,B,buyer_GC,SF_BAY
1143305,SOUTH BAY UNITED ENTERPRISES CORPORATION DBA JAVIER CHAVEZ & SONS,Los Angeles,TORRANCE,90501,(310) 489 8076,B|C27,buyer_GC,LA
1143315,NASSAL CONSTRUCTION INC,Los Angeles,PACOIMA,91331,(818) 485 8892,B,buyer_GC,LA
1143324,HERNANDEZ PREMIER PAINTING LLC,Los Angeles,HAWTHORNE,90250,(323) 356 5858,C33,partner,LA
1143333,CHROMA COATINGS & CONSTRUCTION CORP,Los Angeles,PALMDALE,93591,(818) 923 0996,A|B|C33|D06|D12|D38,buyer_GC+partner,LA
1143334,PLH CONSTRUCTION,Los Angeles,VAN NUYS,91405,(952) 237 7973,B,buyer_GC,LA
1143335,BRADLEY LOGAN CONSTRUCTION,Alameda,LIVERMORE,94551,(925) 337 4800,B,buyer_GC,SF_BAY
1143336,HONG SHENG SHI,Los Angeles,LA PUENTE,91744,(917) 696 5521,B,buyer_GC,LA
1143338,OC CONSTRUCTION LLC,Los Angeles,LITTLEROCK,93543,(661) 540 3331,B,buyer_GC,LA
1143355,JCS CONSTRUCTION,Los Angeles,LOS ANGELES,90044,(310) 462 3657,B,buyer_GC,LA
1143356,CASA MIO CONSTRUCTION & DEVELOPMENT INC,Los Angeles,WOODLAND HILLS,91364,(818) 798 8948,B,buyer_GC,LA
1143358,AD ELITE CONSTRUCTION INC,Los Angeles,WHITTIER,90604,(323) 818 9581,B,buyer_GC,LA
1143369,BO'S REMODELING INC,Los Angeles,AZUSA,91702,(329) 629 6818,B,buyer_GC,LA
1143374,ENDSWELL RESTORATION LLC,Los Angeles,GLENDALE,91226,(818) 724 7911,B,buyer_GC,LA
1143379,TILESCAPE AND STONE INC,Los Angeles,VALLEY VILLAGE,91607,(818) 571 0774,C54,partner,LA
1143384,MODERN EDGE REMODELING INC,Los Angeles,SHERMAN OAKS,91423,(818) 317 8012,B,buyer_GC,LA
1143387,M&M CONSTRUCTION GROUP,Los Angeles,SUN VALLEY,91352,(818) 489 9003,B,buyer_GC,LA
1143398,SIERRA FLOORING,Los Angeles,SANTA CLARITA,91355,(661) 777 7300,C15,partner,LA
1143400,AREZAN CONSTRUCTION INC,Los Angeles,AZUSA,91702,(626) 482 4378,B,buyer_GC,LA
1143401,A2Z-REMODELER LLC,Los Angeles,WOODLAND HILLS,91367,(818) 536 1510,B,buyer_GC,LA
1143403,BELIEVE ROOFING INC,Los Angeles,ARCADIA,91007,(626) 235 4675,B|C39,buyer_GC,LA
1143418,MEIJIA DECORATION INC,Los Angeles,WALNUT,91789,(909) 237 8333,B,buyer_GC,LA
1143439,PLENARY AMERICAS CONVENTIONS LOS ANGELES LLC,Los Angeles,LOS ANGELES,90071,(424) 278 2173,B,buyer_GC,LA
1143440,NOVOBUILT LLC,Los Angeles,WOODLAND HILLS,91364,(310) 948 4048,B,buyer_GC,LA
1143442,MODERN BAY CONSTRUCTORS LLC,Alameda,HAYWARD,94545,(510) 552 4282,B,buyer_GC,SF_BAY
1143457,PENGYUAN CHEN,Los Angeles,PASADENA,91107,(626) 861 9064,B,buyer_GC,LA
1143468,SUMMIT BUILDING INNOVATIONS CORP,Los Angeles,MISSION HILLS,91345,(818) 493 0860,B,buyer_GC,LA
1143476,ALLIED RESTORATION SERVICES LLC,Los Angeles,WEST COVINA,91791,(888) 860 1003,B,buyer_GC,LA
1143479,ARTISAN BUILDING CORP,Los Angeles,WEST HOLLYWOOD,90069,(818) 621 8477,B,buyer_GC,LA
1143487,LEGACY HARDWOOD FLOORS,Los Angeles,TARZANA,91335,(603) 508 8884,C15,partner,LA
1143496,ADVANCED PAINTING,Alameda,OAKLAND,94603,(510) 575 3401,C33,partner,SF_BAY
1143497,FREDY CRUZ FLOORING INC,Los Angeles,NORWALK,90650,(714) 595 0602,C15,partner,LA
1143501,ER GENERAL CONTRACTOR,San Mateo,BURLINGAME,94010,(650) 921 1509,B,buyer_GC,SF_BAY
1143510,LV AFFORDABLE CONSTRUCTION LP,Los Angeles,GLENDALE,91204,(661) 644 7560,B,buyer_GC,LA
1143525,TORREZ CONSTRUCTION,Los Angeles,CANOGA PARK,91303,(818) 456 7993,B,buyer_GC,LA
1143528,NARRATIVE CONSTRUCTION,Los Angeles,LOS ANGELES,90019,(310) 500 7723,B,buyer_GC,LA
1143531,ADEPT BUILDERS INC,Los Angeles,ENCINO,91316,(818) 535 5294,B,buyer_GC,LA
1143543,HAUS & HAMMER LLC,Los Angeles,WEST HOLLYWOOD,90069,(323) 400 8265,B|C20,buyer_GC,LA
1143552,A2Z ENTERPRISE INC,Los Angeles,ENCINO,91316,(818) 626 7440,B|C10|C36,buyer_GC,LA
1143559,K LEON PAINTING,Los Angeles,AZUSA,91702,(626) 472 8755,C33,partner,LA
1143567,SENSUS CONSTRUCTION INC,Los Angeles,NORTH HOLLYWOOD,91606,(818) 940 9502,A|B,buyer_GC,LA
1143580,UV ROOFING INC,Los Angeles,LOS ANGELES,90005,(818) 619 7380,B|C39,buyer_GC,LA
1143589,EKRAMI BARDIA,Los Angeles,WOODLAND HILLS,91367,(818) 923 0096,B,buyer_GC,LA
1143590,AMOUR CONSTRUCTION AND DESIGN LLC,Los Angeles,OAK PARK,91377,(310) 924 4784,B,buyer_GC,LA
1143595,ARRIS CUSTOM BUILDERS,Los Angeles,GLENDALE,91203,(310) 746 8807,B,buyer_GC,LA
1143603,UTMATE POWERS INC,Alameda,FREMONT,94538,(925) 580 6156,B|C10|C20,buyer_GC,SF_BAY
1143617,TAMAN PROPERTIES,Los Angeles,LONG BEACH,90815,(562) 233 6723,B,buyer_GC,LA
1143618,APEX NOVA BUILDER,Los Angeles,CHATSWORTH,91311,(818) 554 0566,B,buyer_GC,LA
1143631,DOMUS FABRICA,Los Angeles,CULVER CITY,90230,(949) 761 9017,B,buyer_GC,LA
1143632,SEVEN DIAMONDS INC,Los Angeles,DIAMOND BAR,91765,(626) 720 7999,B,buyer_GC,LA
1143640,RGV DEVELOPMENT INC,Los Angeles,LOS ANGELES,90023,(323) 477 0343,B,buyer_GC,LA
1143644,EZJ CONSTRUCTION,San Francisco,SAN FRANCISCO,94131,(415) 990 9138,B,buyer_GC,SF_BAY
1143646,SOLID CONSTRUCTION,Los Angeles,WEST COVINA,91790,(626) 412 6442,B,buyer_GC,LA
1143653,LA MARBLE GROUP,Los Angeles,NORTH HOLLYWOOD,91606,(818) 565 6161,B|C54,buyer_GC+partner,LA
1143657,LA BUILDERS STUDIO,Los Angeles,SHERMAN OAKS,91403,(818) 419 6187,B,buyer_GC,LA
1143660,CASA FORMA BUILDERS INC,Los Angeles,MARINA DEL REY,90292,(310) 490 5367,B,buyer_GC,LA
1143668,ST BUILDERS,Los Angeles,CUDAHY,90201,(323) 922 0398,B,buyer_GC,LA
1143670,ABRAHAM BUILDERS GROUP,Los Angeles,LOS ANGELES,90035,(213) 280 3885,B,buyer_GC,LA
1143674,LAB BUILDERS,Los Angeles,GLENDALE,91202,(818) 531 1155,B,buyer_GC,LA
1143676,BARRETT CONSTRUCTION & CO LLC,Los Angeles,LOS ANGELES,90048,(646) 322 1020,B,buyer_GC,LA
1143680,VALCOR DEVELOPMENT,Los Angeles,GRANADA HILLS,91344,(818) 388 1162,B,buyer_GC,LA
1143681,JD DESIGNS AND PAINTING,Los Angeles,BURBANK,91505,(818) 625 2637,C33,partner,LA
1143686,THALES CONSTRUCTION INC,San Francisco,SAN FRANCISCO,94132,(415) 341 7285,B,buyer_GC,SF_BAY
1143691,PRISTINE RESTORATION,Los Angeles,LOS ANGELES,90015,(310) 666 2193,B,buyer_GC,LA
1143693,DE LEON PAINTING,Los Angeles,HAWTHORNE,90250,(310) 912 5050,C33,partner,LA
1143694,OHAYON BUILDERS INC,Los Angeles,NORTH HOLLYWOOD,91606,(747) 977 2931,B,buyer_GC,LA
1143696,APEX CONSTRUCTION AND DEVELOPMENT GROUP INC,Los Angeles,SYLMAR,91342,(818) 633 4777,B,buyer_GC,LA
1143708,BEL-AIR CONSTRUCTION INC,Los Angeles,CALABASAS,91302,(310) 403 3916,B,buyer_GC,LA
1143714,BABAK HARIRI,Los Angeles,ENCINO,91316,(310) 439 0317,C33,partner,LA
1143722,BALTAZAR ANTONIO ALCALA PAREDES,Los Angeles,LOS ANGELES,90016,(323) 640 6319,C33,partner,LA
1143725,GRAYDON CONSTRUCTION INC,Los Angeles,LONG BEACH,90803,(562) 786 4371,B,buyer_GC,LA
1143730,MF CONSTRUCTION,Los Angeles,TORRANCE,90502,(323) 397 1632,B,buyer_GC,LA
1143751,JM CUSTOM CABINETS INC,Los Angeles,PACOIMA,91331,(214) 970 7480,B|C-6,buyer_GC,LA
1143758,DELUXE DWELLING,Los Angeles,PASADENA,91104,(323) 768 5333,B,buyer_GC,LA
1143769,I-ONE CONSTRUCTION INC,San Mateo,REDWOOD CITY,94063,(650) 274 5629,B,buyer_GC,SF_BAY
1143774,HERNANDEZ BUILDING GROUP LLC,Los Angeles,LOS ANGELES,90047,(310) 482 7933,B,buyer_GC,LA
1143803,LIFENG SI,Los Angeles,WALNUT,91789,(626) 989 0855,B,buyer_GC,LA
1143816,MEZIAN CONSTRUCTION INC,Los Angeles,LOS ANGELES,90019,(818) 517 0745,B,buyer_GC,LA
1143819,GARDZEN STUDIO,Los Angeles,ALTADENA,91001,(818) 858 0664,B,buyer_GC,LA
1143827,ES&MR CONSTRUCTION,Los Angeles,LOS ANGELES,90034,(310) 740 3712,B,buyer_GC,LA
1143833,ADU 4 YOU,Los Angeles,WEST HILLS,91307,(877) 622 4001,B,buyer_GC,LA
1143835,LUX BUILDWORKS INC,Los Angeles,STEVENSON RANCH,91381,(424) 478 1772,B,buyer_GC,LA
1143840,247 PRO RESTORATION,Los Angeles,WOODLAND HILLS,91364,(818) 418 2024,B,buyer_GC,LA
1143846,YB DREAMBUILDS,Los Angeles,WOODLAND HILLS,91365,(818) 535 9202,B,buyer_GC,LA
1143850,MAINSTREET REPAIRS,Alameda,OAKLAND,94618,(510) 520 5205,B,buyer_GC,SF_BAY
1143852,JP STANDARD COMPANY,Alameda,HAYWARD,94541,(888) 502 6060,B,buyer_GC,SF_BAY
1143866,DELTA WRIGHT DESIGN AND RENOVATION,Los Angeles,SANTA MONICA,90404,(310) 922 1034,B,buyer_GC,LA
1143873,CRGM BUILDERS,Los Angeles,PANORAMA CITY,91402,(818) 669 4231,B,buyer_GC,LA
1143875,GR CREATIONS TILE & STONE INC,Alameda,OAKLAND,94606,(510) 603 9249,C54,partner,SF_BAY
1143887,LW UNITED CONSTRUCTION INC,Los Angeles,SAN GABRIEL,91776,(626) 750 8777,B|C10|C36,buyer_GC,LA
1143891,ENGEL CONSTRUCTION,Los Angeles,WESTCHESTER,90049,(818) 404 1780,B,buyer_GC,LA
1143901,MATRIX BUILDER LLC,Alameda,FREMONT,94538,(510) 455 5666,B,buyer_GC,SF_BAY
1143903,MAINTEC CONSTRUCTION,Los Angeles,LAKEWOOD,90712,(714) 713 7996,B,buyer_GC,LA
1143904,DIAMOND PACIFIC GROUP INC,Los Angeles,MONTROSE,91020,(661) 702 9100,A|B,buyer_GC,LA
1143913,E H CONSTRUCTION INC,Los Angeles,TARZANA,91356,(818) 201 9384,B,buyer_GC,LA
1143930,NADSTO TILE & STONE,San Francisco,SAN FRANCISCO,94123,(415) 316 9436,C54,partner,SF_BAY
1143937,MX5 CONSTRUCTION GROUP,Los Angeles,INGLEWOOD,90302,(310) 429 1791,B,buyer_GC,LA
1143950,FIGURA BUILDERS INC,Los Angeles,CHATSWORTH,91311,(818) 423 6462,B,buyer_GC,LA
1143961,RVH CONSTRUCTION,Alameda,SAN LORENZO,94541,(510) 706 1215,B,buyer_GC,SF_BAY
1143963,STRATTON BUILDWORKS INC,Los Angeles,VALENCIA,91354,(661) 899 8278,B,buyer_GC,LA
1143972,A-1 GREEN CONSTRUCTION,Los Angeles,GRANADA HILLS,91344,(818) 929 8526,B,buyer_GC,LA
1143973,CHALK LINE LLC,San Francisco,SAN FRANCISCO,94110,(703) 856 1213,B,buyer_GC,SF_BAY
1143976,PERSNICKETY PAINTERS,San Francisco,SAN FRANCISCO,94141,(415) 916 6575,C33,partner,SF_BAY
1143978,BOLDER BUILDERS INC,Los Angeles,SUN VALLEY,91352,(828) 234 7468,B,buyer_GC,LA
1143989,MALAM CONSTRUCTION,Los Angeles,CANYON COUNTRY,91351,(661) 803 5229,B,buyer_GC,LA
1143995,HUNDRED FOLD CONSTRUCTION,Los Angeles,DOWNEY,90241,(562) 500 4618,B,buyer_GC,LA
1143996,SJ CONSTRUCTION,Los Angeles,SIERRA MADRE,91024,(626) 500 5799,B,buyer_GC,LA
1144005,MBS75 CONSTRUCTION,Los Angeles,LA CANADA,91011,(626) 808 5516,B,buyer_GC,LA
1144009,ROOF REPAIR & CONSTRUCTION INC,Los Angeles,LOS ANGELES,90039,(323) 474 1088,B|C36|C39,buyer_GC,LA
1144015,GRANVIA BUILDERS INC,Los Angeles,TORRANCE,90504,(310) 259 3044,A|B|C10|C36,buyer_GC,LA
1144023,DEBBIE RO,Los Angeles,LOS ANGELES,90005,(213) 675 6870,B|C10,buyer_GC,LA
1144039,AB CONSTRUCTION AND MAINTENANCE 777,San Mateo,REDWOOD CITY,94065,(650) 346 0696,B,buyer_GC,SF_BAY
1144044,CVI HOME SOLUTIONS GENERAL CONTRACTOR,Los Angeles,LONG BEACH,90813,(562) 896 6023,B,buyer_GC,LA
1144055,JOSEPH KRIKORIAN CONSTRUCTION,Los Angeles,SANTA CLARITA,91351,(818) 818 9435,B,buyer_GC,LA
1144057,HB LINKS LLC,Los Angeles,WOODLAND HILLS,91367,(347) 429 0201,B|C10|C36,buyer_GC,LA
1144059,PACIFIC VIEW CONSTRUCTION,Los Angeles,PLAYA DEL REY,90293,(614) 315 8581,B,buyer_GC,LA
1144063,FIVE STAR BATH SOLUTIONS OF PASADENA,Los Angeles,TUJUNGA,91042,(818) 679 2635,B,buyer_GC,LA
